movieId,tag
114195,GREAT MOVIE
114197,ENJOYABLE
114199,GOOD PERFORMANCE FROM NORTON
114214,almost scary
114217,good biopic
114232,not what it said on the tin
114234,ROMCOM
114236,not as good as other comic films
114238,Slick adventure
114240,Brilliant Film
114242,NOT AS GOOD AS HEAT
114244,long but fun
114246,good fun
114248,futuristic
114250,graphic design
114252,James Cameron
114254,sci-fi
114256,too long
114261,visual
114263,hannibal
114265,Classic
114267,Action
114269,cult film
114271,fantasy
114273,Keanu Reeves
114277,martial arts
114280,post apocalyptic
114282,sci-fi
114292,comedy
114327,Las Vegas
114329,gay
114331,based on book
114333,Bill Murray
114335,Trey Parker
114337,enjoyed despite myself
114340,pageant
114342,ridiculous
114363,Unexpected Ending
114367,disappointing
114369,OKAY
114371,science fiction
114373,slightly comical
114376,slow paced
114378,Kung-Fu
114382,aliens
114392,good soundtrack
114394,poker
114396,CGI
114398,gambling
114400,lesbian
114417,Poker
114420,poker
114426,Limited
114431,helsinki international film festival
114433,hiff. r&a
114436,rakkautta ja anarkiaa
114439,Too predictable
114453,orgasm
114455,R&A
114457,artsy
114459,nerds
114461,hollywoodization
114464,election
114486,politics
114489,president
114492,Cheesy
114494,Casino
114497,Heist
114503,Las Vegas
114510,self-destructive romance
114514,twisted
114535,witty
114550,memory
114552,psychology
114554,romance
114556,thought-provoking
114561,dialogue
114563,Natalie Portman
114565,escapist ending
114567,French
114569,Marion Cotillard
114577,generic
114583,good dialogue
114585,bad acting
114587,cute
114591,Ryan Reynolds
114593,good dialogue
114595,depressing
114599,long
114601,philosophy
114604,thought-provoking
114617,christian
114620,problematic
114624,religion
114627,artistic
114629,intelligent
114631,quirky
114633,stylized
114635,thought-provoking
114640,cinematography
114652,Eva Green
114659,script
114662,clever
114667,dystopia
114670,time travel
114673,visually appealing
114676,mindfuck
114678,time travel
114680,twist ending
114685,Spock/Uhuru relationship.
114687,political
114692,pick-dad
114694,pick-mom
114696,homophobic
114698,John Krasinski
114700,Maya Rudolph
114702,self-important
114704,slow
114707,soundtrack
114713,takes itself too seriously
114715,Excellent story nearly ruined by ridiculous special effects
114721,Disney
114723,music
114725,romantic comedy
114752,Kang-ho Song
114754,serial killer
114756,cruelty
114758,serial kill
114760,Mtstery
114762,Sci-Fi
114764,action
114766,Bin won
114777,Thriller
114791,action
114793,tom cruise
114795,Bill Murray
114805,bittersweet
114807,Melancholic
114809,Scarlett Johannson
114814,Handycam
114818,Daniel Day-Lewis
114834,Daniel Day-Lewis
114836,disappointing
114838,sci-fi
114842,Terry Gilliam
114845,Academy Award - Best Original Screenplay
114847,Bryan Singer
114849,Gabriel Byrne
114852,Angela Bassett
114854,cyberpunk
114856,James Cameron
114859,Juliette Lewis
114861,Kathryn Bigelow
114873,New Year's Eve
114875,Ralph Fiennes
114877,Science Fiction
114883,Alec Guiness
114886,aliens
114888,Androids
114891,Carrie Fisher
114893,fantasy
114895,Harrison Ford
114898,Industrial Light and Magic
114900,John Williams
114904,Mark Hamill
114906,robots
114909,sci-fi
114922,Science Fiction
114925,space
114928,John Travolta
114931,Uma Thurman
114933,Jeff Goldblum
114935,Judy Garland
114945,L. Frank Baum
114947,Musical
114958,Technicolor
114963,androids
114980,Carrie Fisher
114984,fantasy
114995,George Lucas
115004,Harrison Ford
115006,Industrial Light and Magic
115008,Irvin Kershner
115011,John Williams
115017,Lawrence Kasdan
115021,Mark Hamill
115023,robots
115027,Space
115038,Aliens
115040,Androids
115042,Carrie Fisher
115060,Fantasy
115065,George Lucas
115068,Harrison Ford
115071,Industrial Light and Magic
115075,John Williams
115078,Mark Hamill
115080,Robots
115109,Space
115111,aliens
115119,Christopher Plummer
115122,DeForest Kelley
115130,Industrial Light and Magic
115133,James Doohan
115135,Kim Cattrall
115137,Leonard Nimoy
115139,Nichelle Nichols
115143,Nicholas Meyer
115145,sci-fi
115147,Science Fiction
115149,Walter Koenig
115151,William Shakespeare
115160,William Shatner
115162,Aliens
115164,Based on a TV show
115166,Catherine Hicks
115170,DeForest Kelley
115172,George Takei
115174,Industrial Light and Magic
115176,James Doohan
115178,Leonard Nimoy
115180,Nichelle Nichols
115203,Nicholas Meyer
115205,San Francisco
115207,sci-fi
115210,science fiction
115212,time travel
115216,Walter Koenig
115218,William Shatner
115220,Comedy
115229,Criterion
115231,experimental
115233,non-linear
115235,animation
115238,Industrial Light and Magic
115240,Joseph Gordon-Levitt
115244,Cate Blanchett
115247,Julianne Moore
115249,Minnie Driver
115251,fantasy
115254,Fantasy
115256,John Cleese
115258,Sean Connery
115263,Shelley Duvall
115277,Terry Gilliam
115279,John Patrick Shanley
115283,Godard-esque
115285,Christopher Doyle
115287,Maggie Cheung
115291,Tony Leung
115309,Wong Kar Wai
115333,Cesar Romero
115335,Comedy
115337,John Ford
115339,John Wayne
115341,1951 Academy Award for Special Effects
115343,based on a book
115348,sci-fi
115351,Academy Award - Best Animated Feature
115353,animation
115355,anime
115357,fantasy
115364,Hayao Miyazaki
115373,Studio Ghibli
115376,based on a book
115379,Dolores Hitchens
115381,Fool's Gold
115386,French New Wave
115388,animation
115403,rape scene
115409,sci-fi
115412,Taoism
115414,anime
115417,based on a book
115419,film noir
115421,If I Die Before I Wake
115423,Orson Welles
115437,Rita Hayworth
115439,San Francisco
115441,Sherwood King
115460,Comedy
115463,Musical
115465,Western
115467,Action
115469,Best Film 1986 Hong Kong Film Awards
115471,Comedy
115473,Jackie Chan
115475,kung fu
115479,39 shots
115502,Andreas Werckmeister
115504,based on a book
115518,Bela Tarr
115522,black and white
115524,Hungarian
115526,Laszlo Krasznahorkai
115529,The Melancholy of Resistance
115531,absurdism
115534,Voice over
115538,Japanese
115540,Tadanobu Asano
115545,Thai
115556,Yakuza
115558,French New Wave
115565,War
115569,Dustin Hoffman
115571,Emma Thompson
115574,Kaufman-esque
115598,Maggie Gyllenhaal
115600,meta
115602,Meta Referential
115604,Mise en abyme
115607,Will Ferrell
115611,Cormac McCarthy
115617,Charlie Kaufman
115620,directorial debut
115622,Meta
115624,Meta Referential
115629,Mise en abyme
115631,Philip Seymour Hoffman
115633,postmodern
115653,based on a true story
115664,Che Guevara
115667,cinema verite
115669,Cuban Revolution
115671,Red One Camera
115676,Steven Soderbergh
115678,based on a true story
115680,Bolivia
115682,cinema verite
115685,Red One Camera
115687,Revolution
115690,African American Film Critics Association Award for Best Supporting Actress
115699,Best Supporting Actress Nomination
115701,Black Reel Awards for Best Supporting Actress in a Motion Picture
115703,Bronx
115705,Critic's Choice Awards - Best Actress
115708,National Board of Review of Motion Pictures Award for Breakthrough Performance by an Actress
115711,SAG Awards - Outstanding Performance by a Female Actor in a Leading Role
115715,St. Louis Film Critics Association Award for Best Supporting Actress
115721,viola davis
115724,Nathan Fillion
115727,anti-war
115746,fantasy
115748,Timothy Olyphant
115752,twist ending
115754,French New Wave
115756,dystopian
115759,Red One Camera
115761,Based on a book
115766,Jennifer Lawrence
115768,Noir
115770,Sundance Grand Jury Prize: Dramatic
115772,Academy Award Nominee (10)
115775,based on a book
115777,Charles Portis
115781,Coen Brothers
115789,Hailee Steinfeld
115793,Jeff Bridges
115795,National Board of Review Top Ten Best Films
115797,Roger Deakins
115801,Western
115819,aliens
115821,J.J. Abrams
115824,sci-fi
115826,Science Fiction
115828,Steven Spielberg
115831,16mm
115834,Camera d'Or winner
115836,Court 13
115840,Louisiana
115864,Sundance 2012 Grand Jury Prize: Dramatic
115867,Terrebonnne Parish
115869,twist ending
115871,must watch tv show first
115873,Hilarious!! :D
115875,multiple storylines
115877,addiction
115879,atmospheric
115881,favorites
115885,melancholic
115895,queer
115903,creepy
115907,dark
115909,musical
115915,stop motion
115919,stylized
115921,adolescence
115923,disturbing
115925,dreamlike
115927,satire
115929,spaghetti western
115937,claustrophobic
115939,sci-fi
115941,space
115943,favorites
115945,time loop
115947,teen
115949,time travel
115955,favorites
115963,parody
115965,loneliness
115967,soundtrack
115969,melancholy
115971,80s
115973,sci-fi
115975,favorites
115977,1980s
115987,childhood
115989,war
115991,favorites
115994,satire
115996,music
115998,teen
116000,too long
116002,cult film
116004,favorites
116006,adolescence
116008,bittersweet
116010,favorites
116012,atmospheric
116014,dreamlike
116016,favorites
116024,high school
116028,sci-fi
116030,time travel
116032,black comedy
116034,relationships
116036,sex
116044,madness
116048,atmospheric
116062,post-apocalyptic
116064,survival
116080,disturbing
116082,atmospheric
116084,dreamlike
116086,favorites
116088,noir thriller
116090,favorites
116092,History
116094,Philip Glass
116096,car chase
116098,favorites
116100,road movie
116102,artificial intelligence
116104,musical
116106,parody
116108,dark comedy
116118,disturbing
116126,music
116128,vengeance
116136,cops
116138,desert
116141,favorites
116155,road movie
116157,disturbing
116159,atmospheric
116161,dreamlike
116163,favorites
116165,dark comedy
116167,favorites
116169,imaginary friend
116171,documentary
116173,voice-over
116175,madness
116177,music
116179,loneliness
116181,visually stunning
116183,fantasy
116185,favorites
116187,surreal
116189,atmospheric
116191,favorites
116195,teens
116197,Satire
116201,isolation
116203,Sci-fi
116205,space
116207,80s
116209,reunion
116211,making of
116213,eccentric
116215,drugs
116217,greed
116219,2D
116221,animation
116227,2D
116231,eccentric
116233,favorites
116235,2D
116253,2d animation
116261,haunting
116267,short films
116271,documentary
116275,homosexuality
116283,life
116285,sexuality
116289,disturbing in a bad way
116291,not funny
116293,real story
116305,slow moving
116307,best music ever
116311,feminist
116313,self assertion
116321,self discovery
116323,self worth
116341,bad plot
116343,endless ammo
116351,pointless
116387,predictable
116397,silly
116399,flat ending
116401,hard to empathise
116403,Jack Nicholson
116405,no point
116407,Nudity (Topless)
116409,tense
116411,disjointed plotline
116413,Martin Scorsese
116415,strange ending
116417,slow
116419,bad science
116421,silly mistakes
116423,unlikely plot turns
116425,brad pitt
116427,Coen Bros
116429,funny
116431,greed
116433,misleading name
116435,stupidity
116439,weird
116441,maiming
116447,pointless
116449,violent disturbing
116453,bad camera work
116457,kill it and it comes back anyway
116463,good rendition of book
116465,scifi
116467,good moral to the story
116471,humans as the evil side
116473,too simplistic
116477,very nice animation
116481,Bruce Willis
116483,moral dillema
116485,Sci-Fi
116487,bad acting
116489,bad science
116491,bad script
116493,boring
116495,no tension
116497,no thrill
116499,silly sentences
116501,Humans as the bad guy
116503,adventure
116507,cat like behavior
116511,dragons
116517,Excellent Animation
116519,friendship
116521,I wanted to hug this movie
116525,exagerated stupidity
116529,bad science
116539,people actually get hurt from bullets
116543,unlimited bullets
116547,amazing execution
116555,interesting story
116557,unexpected
116562,bad ending
116568,bad physics
116570,interesting action
116580,narrow escapes
116584,predictable
116590,Jean Reno
116600,graphic images
116602,nature
116608,wilderness
116647,Elle Fanning
116660,sci-fi
116664,silly errors
116668,emma stone
116672,plot twist
116680,predictable
116682,bad science
116698,Rachel Nichols
116700,too much blood
116702,bad science
116704,disappointing
116710,not much of a story
116716,slow
116718,unlikely ending
116720,cops = corrupt
116722,rich = corrupt
116724,starts intense bug ends suddenly and with no oomph
116726,strange ending
116728,Al Pacino
116730,boring
116732,pointless
116738,senseless
116740,this is not!
116742,thriller
116746,Arnold Schwarzenegger
116750,comedy
116754,spies
116758,Alcatraz
116766,Sean Connery
116770,action
116772,John Travolta
116779,Nicolas Cage
116781,true story
116787,Wesley Snipes
116791,easily confused with another title
116793,NOT WILL SMITH
116797,CIA
116799,Liam Neeson
116801,special forces
116803,thriller
116807,Funny
116813,Jessica Biel
116817,Liam Neeson
116819,acting
116821,bad direction
116823,boring
116831,Sylvester Stallone
116833,not an ironic title
116835,watch it with the lady
116837,but in evil liquid metal robot form
116839,like crack
116841,one of the most underated comedies
116845,watch it more than once
116847,oh so sexy
116849,everyone needs to see!
116851,World War II
116853,tom hanks
116855,actors and acting
116857,musicals
116859,psychology
116861,twist ending
116863,actress
116879,dark comedy
116881,romance
116885,psychology
116887,surreal
116893,dance
116895,psychology
116897,surreal
116899,dance movie
116901,Quentin Tarantino
116903,twist ending
116905,Holocaust
116907,World War II
116909,indie music
116911,unconventional ending
116913,unique
116915,Christian Bale
116917,Bees
116921,clich̩ horror ending
116923,Grimy
116927,Grotty setting
116933,Horror Romance
116935,ants
116937,Classic monster
116939,1970s
116941,Australian
116943,Awesome
116945,Awesome Soundtrack
116947,Ballarat
116949,Funny
116951,Melbourne
116953,Punk
116955,Richmond
116957,Boring
116959,not funny
116961,Tim Allen
116963,Documentary Style
116965,gut-wrenching story
116967,harrowing
116969,non-professional acting
116971,atmospheric
116973,better than the american version
116975,Creepy kid
116977,japanese horror
116979,paranormal
116981,paranormal horror
116983,remade
116985,spirits
116987,animated
116989,based on a book
117003,Keanu Reeves
117017,Philip K. Dick
117061,surrealism
117065,Awesome
117103,Bad dub
117107,Funny
117109,Godzilla
117111,monster fights
117113,Monster movie
117115,Mothra
117119,Watch with the English dub
117123,Australian History
117125,Colonial
117127,David Wenham
117129,Flies
117133,Gritty
117136,nick cave
117138,Violent
117142,corruption
117146,ensemble cast
117152,gangsters
117156,police corruption
117164,based on a book
117166,crime
117168,dark
117170,great acting
117172,bad plot
117176,lame
117178,shit dialogue
117180,uncanny valley
117182,bdsm
117186,Michael Winterbottom
117188,mother-son relationship
117192,Unsettling
117194,musical
117198,punny
117300,Val Kilmer
117308,british
117310,grocery store
117312,insomnia
117314,Nudity (Full Frontal)
117320,stopping time
117322,surrealism
117324,time
117326,entirely dialogue
117328,one set
117330,dystopia
117332,Post apocalyptic
117334,Sci-Fi
117336,social commentary
117340,space
117344,Germany
117350,history
117352,Nazis
117354,Tom Cruise
117358,World War II
117362,Afghanistan
117364,American propaganda
117366,assassination
117368,military
117370,terrorism
117372,Some blood
117374,Though provoking
117376,Nudity (Full Frontal - Notable)
117415,Nudity (Full Frontal - Notable)
117418,Robin Williams
117420,cinematography
117424,father dies
117426,little dialogue
117428,convoluted
117430,Penelope Cruz
117432,Bechdel Test:Pass
117434,homosexuality
117438,Nudity (Full Frontal)
117440,boring
117442,folk music
117444,fight scenes
117446,ninja
117448,bloody
117450,fight scenes
117452,lone hero
117454,brutality
117456,gratuitous violence
117458,brutality
117460,violence
117462,dark hero
117464,vengeance
117466,amazing photography
117468,dark fantasy
117470,dark hero
117472,vengeance
117474,lone hero
117476,visual
117478,gangster
117480,stylish
117482,gangster
117484,wuxia
117486,lynch
117488,lynch
117490,dark fantasy
117492,lynch
117494,lynch
117496,violence
117498,dark fantasy
117504,hong kong
117506,fight scenes
117509,lone hero
117511,hong kong
117513,fight scenes
117515,complicated
117517,amazing photography
117523,fight scenes
117525,bloody
117527,martial arts
117531,nonlinear
117533,revenge
117535,Uma Thurman
117537,vengeance
117539,violent
117541,visually appealing
117543,wuxia
117545,bloody
117547,violence
117549,complicated
117551,martial arts
117553,revenge
117555,vengeance
117561,violence
117570,wuxia
117572,hong kong
117574,kung fu
117576,violence
117578,bloody
117582,visual
117584,visually appealing
117586,brutality
117588,dark fantasy
117590,visually appealing
117592,SUCCESS IS THE BEST REVENGE
117594,organized crime
117596,twist ending
117598,dark comedy
117604,psychology
117606,surreal
117610,nonlinear
117618,psychology
117624,twist ending
117626,true story
117628,Mafia
117630,organized crime
117634,based on a true story
117638,serial killer
117640,INNOCENCE LOST
117642,black comedy
117646,coming of age
117650,dark comedy
117666,midlife crisis
117672,sexuality
117682,social commentary
117686,surrealism
117690,thought-provoking
117692,drugs
117696,existentialism
117698,philosophy
117702,rotoscope
117704,surreal
117706,thought-provoking
117708,alternate reality
117710,childhood
117712,children
117714,fantasy
117716,hallucinatory
117722,Hayao Miyazaki
117726,Oscar (Best Animated Feature)
117728,assassin
117732,kung fu
117736,martial arts
117738,nonlinear
117746,Quentin Tarantino
117748,rape
117750,revenge
117752,Revenge Trilogy
117838,stylized
117840,coming of age
117843,mental illness
117845,psychology
117847,quirky romantic
117849,unsatisfying ending
117851,apocalypse
117853,end of the world
117855,mental illness
117857,Nudity (Topless)
117859,psychology
117861,visceral
117863,revenge
117865,aliens
117867,Crazy Guy
117869,cultural conflict
117871,easily confused with other movie(s) (title)
117873,imdb top 250
117875,multiple storylines
117877,Oscar (Best Picture)
117879,relationships
117881,social commentary
117883,adventure
117885,disturbing
117887,fantasy
117889,imagination
117891,imdb top 250
117893,twist ending
117897,EXTRAMARITAL AFFAIRS
117899,Oscar Nom 2007
117901,reflective
117903,SUBURBAN DYSFUNCTION
117905,asylum
117907,insanity
117909,mental hospital
117911,mental illness
117918,Australia
117920,asperger syndrome
117922,character study
117924,Deep
117926,friendship
117928,mental illness
117930,philosophical
117932,poignant
117956,touching
117962,based on a book
117964,Leonardo DiCaprio
117977,Hugh Dancy
117979,science fiction
117981,time loop
117989,time travel
117997,twist ending
118006,complicated
118008,sci-fi
118017,time travel
118023,interesting concept
118025,post-apocalyptic
118054,sci-fi
118082,twists & turns
118085,good story murdered
118087,moraly questionable
118089,chick flick
118091,Public School
118095,homosexuality
118097,homosexuality
118099,New York
118101,Samuel L. Jackson
118103,shallow plot
118105,illogical
118107,predictable
118109,shallow plot
118111,post-apocalyptic
118113,Stanley Kubrick
118115,Vin Diesel
118117,Dominique Pinon
118133,Jean-Pierre Jeunet
118166,Vin Diesel
118173,shallow
118177,Marvel
118183,Robert Downey Jr.
118189,anti-religion
118193,Atheism
118195,cheesy
118198,Twist Ending
118200,horror
118202,psychological
118204,organized crime
118206,twist ending
118214,based on a true story
118220,social commentary
118230,based on a book
118236,based on a true story
118242,quirky
118244,dark comedy
118246,nonlinear
118248,Quentin Tarantino
118250,based on a book
118252,psychology
118254,twist ending
118256,based on a book
118258,coming of age
118260,based on a true story
118262,dark comedy
118264,multiple storylines
118266,based on a true story
118268,Coen Brothers
118270,dark comedy
118272,based on a book
118274,dark comedy
118276,funny
118278,Vince Vaughn
118286,dark comedy
118288,quirky
118290,nonlinear
118292,organized crime
118294,Quentin Tarantino
118296,coming of age
118298,based on a book
118300,psychological
118302,classic
118324,social commentary
118326,atmospheric
118330,Coen Brothers
118332,dark comedy
118334,friendship
118336,philosophy
118338,based on a book
118340,coming of age
118342,Stephen King
118344,classic
118346,friendship
118348,based on a true story
118350,organized crime
118352,classic
118354,dark comedy
118380,John Cusack
118388,psychology
118392,based on a book
118426,dark comedy
118446,Quentin Tarantino
118448,Coen Brothers
118458,cult film
118460,dark comedy
118462,based on a true story
118464,dark comedy
118466,cult film
118468,based on a book
118482,time period
118484,dark comedy
118486,cult film
118492,dark comedy
118494,satire
118496,psychological
118500,twist ending
118510,comedy
118512,coming of age
118514,High School
118520,comedy
118522,dark comedy
118524,true story
118528,based on a book
118530,comedy
118532,quirky
118544,based on a true story
118546,Oscar (Best Cinematography)
118558,true story
118566,based on a true story
118568,Coen Brothers
118570,disturbing
118572,quirky
118574,atmospheric
118576,friendship
118584,based on a book
118606,twist ending
118608,based on a true story
118610,hockey
118684,Olympics
118686,Sports
118688,social commentary
118690,dark comedy
118692,social commentary
118694,twist ending
118696,dark comedy
118700,Quentin Tarantino
118702,twist ending
118704,documentary
118706,relationships
118708,time travel
118710,mockumentary
118718,New Zealand
118722,vampires
118734,Wellington
118742,surreal
118752,space
118754,cyborgs
118756,sci-fi
118758,space
118760,sci-fi
118762,space
118764,anime
118766,comic book
118768,fantasy
118770,sci-fi
118774,Post apocalyptic
118776,cyborgs
118778,anime
118784,dystopia
118786,comic book
118788,adventure
118790,martial arts
118806,fantasy
118812,Bruce Lee
118814,anime
118816,animation
118826,dark
118832,future
118842,scifi
118846,film noir
118854,Coming of Age
118856,witty
118858,Spaghetti Western
118860,imdb top 250
118862,Hitchcock
118864,spaghetti western
118866,imdb top 250
118868,drugs
118872,marijuana
118874,romance
118876,Al Pacino
118878,dark comedy
118880,true story
118882,black and white
118884,spaghetti western
118886,easily confused with other movie(s) (title)
118888,Whoopi Goldberg
118890,cheerleading
118892,Kirsten Dunst
118894,black and white
118896,teen
118898,Bette Davis
118900,ben stiller
118902,fashion
118904,Will Ferrell
118908,teen
118916,action
118920,heist
118922,based on a book
118924,pirates
118930,space
118932,bullshit history
118934,drugs
118936,Nudity (Topless)
118938,Will Smith
118940,Nudity (Topless)
118942,vampire
118944,vampires
118946,werewolf
118948,Cuba Gooding Jr.
118950,disability
118952,true story
118954,AFI 100 (Laughs)
118956,Old
118958,Action
118960,Brad Pitt
118962,War
118964,romantic
118968,tennis
118970,chick flick
118972,AFI 100 (Movie Quotes)
118974,National Film Registry
118983,chick flick
118985,library
118997,dystopia
119027,post-apocalyptic
119029,sci-fi
119031,based on a true story
119035,Dance
119037,urban
119039,Musical
119041,weed
119043,comic book
119045,sci-fi
119049,superhero
119051,beer
119053,guy movie
119055,Nudity (Topless)
119057,black comedy
119059,conspiracy
119061,Jack Black
119063,rock and roll
119065,satire
119068,little dialogues
119080,comedy
119082,humor
119084,rickyism
119086,figure skating
119126,slapstick
119129,less than 300 ratings
119131,National Film Registry
119133,easily confused with other movie(s) (title)
119135,Nudity (Full Frontal)
119137,Al Pacino
119139,Nudity (Rear)
119141,Clive Owen
119145,satire
119147,Josh Hartnett
119149,children
119153,pregnancy
119155,Colin Farrell
119157,Edward Norton
119159,Nudity (Topless)
119161,To See
119163,clones
119165,moon
119167,space
119171,based on a play
119174,cannibalism
119176,serial killer
119178,Bette Midler
119180,Disney
119182,funny
119184,halloween
119186,witch
119188,witches
119190,60s
119192,Angelina Jolie
119194,based on a true story
119196,Brittany Murphy
119198,depression
119200,Interesting
119202,mental health
119204,mental illness
119206,psychiatry
119208,psychology
119210,suicide
119212,anime
119214,vampires
119216,artistic
119218,classic
119220,superhero
119222,comedy
119224,end of the world
119226,england
119303,humor
119305,John Malkovich
119308,space
119310,space travel
119312,Hugh Dancy
119314,robots
119316,humor
119332,Kevin Smith
119424,heartbreaking
119426,sad
119428,time travel
119430,vampires
119432,vikings
119438,Oscar (Best Actor)
119440,scifi
119454,goretastic
119456,killer
119563,treasure
119565,treasure
119567,aliens
119569,dark
119571,dreamlike
119575,post apocalyptic
119583,surreal
119585,jesus
119589,treasure
119595,gory
119601,psychological
119603,scifi
119605,jesus
119615,dog
119621,black and white
119625,soundtrack
119627,jesus
119629,dystopia
119645,social commentary
119649,dystopia
119653,post-apocalyptic
119655,john cleese
119661,remake
119663,ben kingsley
119667,too long
119670,assassin
119672,long takes
119677,slow
119679,sniper
119681,western
119683,action
119685,atmospheric
119687,cars
119689,crime
119691,slow
119693,tense
119695,violence
119697,football
119699,Leonardo DiCaprio
119701,Jennifer Aniston
119703,Tyler Perry
119705,fun movie
119714,good
119752,intriguing
119754,classic
119758,black and white
119760,classic
119762,Oscar (Best Actress)
119766,romantic comedy
119770,Rome
119782,Oscar (Best Actor)
119796,Religious
119800,Singing
119802,based on book
119804,drama
119812,historical
119818,war
119820,complex characters
119822,historical
119830,Oscar (Best Picture)
119832,faith
119836,based on a true story
119850,math
119858,sports
119874,hallucinatory
119878,psychedelic
119901,stylized
119904,Black comedy
119907,Bruce Willis
119909,imdb top 250
119929,long monologues
119946,multiple storylines
119948,nonlinear
119950,Quentin Tarantino
119954,Bugs Bunny
119960,Eddie Murphy
119964,Walked out/didn't finish
119966,bittersweet
119975,beautiful
119977,Depp & Burton
120076,dreamlike
120096,Johnny Depp
120102,surreal
120104,Tim Burton
120110,boring
120112,fake
120114,surrealism
120116,thought-provoking
120118,based on a book
120120,Brad Pitt
120122,disturbing
120124,mental illness
120126,powerful ending
120128,psychology
120130,surreal
120132,twist ending
120134,violence
120136,dreamlike
120138,great ending
120142,great soundtrack
120146,melancholy
120200,psychology
120202,dumb
120206,depressing
120208,drugs
120214,Jared Leto
120216,investigation
120222,memory
120234,Mindfuck
120246,paranoid
120258,psychological
120272,short-term memory loss
120274,tense
120276,twist ending
120278,dysfunctional family
120280,Johnny Depp
120282,trippy
120284,dreamlike
120286,nonlinear
120290,surreal
120292,surrealism
120294,dreamlike
120299,good dialogue
120301,hallucinatory
120311,mental illness
120313,mindfuck
120315,mystery
120317,psychology
120323,sci-fi
120380,time travel
120388,animation
120390,anime
120392,door to the different world
120400,hallucinatory
120410,Japan
120412,epidemic
120414,Post apocalyptic
120420,post-apocalyptic
120432,stylized
120438,thriller
120440,virus
120442,visually appealing
120444,imdb top 250
120446,nonlinear
120448,Quentin Tarantino
120450,revenge
120452,violent
120454,bittersweet
120462,imagination
120464,melancholy
120466,memory
120468,surrealism
120470,atmospheric
120474,Quentin Tarantino
120476,violence
120478,clever
120480,complicated plot
120482,disturbing
120484,mindfuck
120486,time travel
120488,complex
120492,confusing
120516,Keira Knightley
120518,makes you think
120524,mindfuck
120534,alternate reality
120536,bittersweet
120574,dark
120578,fairy tale
120580,fantasy
120588,imagination
120610,surreal
120614,twist ending
120618,overrated
120621,artistic
120623,creativity
120625,assassin
120627,black comedy
120629,drama
120631,foul language
120635,irish accent
120637,dark fantasy
120639,good and evil
120641,great story
120751,alternate reality
120757,dark and wonderful
120759,dreams
120761,surreal
120763,comedy
120765,Jason Segel
120767,puppets
120769,maori
120771,Pixar
120773,witty
120775,muppets
120777,Tim Curry
120779,gore
120781,masturbatory garbage
120783,Mel Gibson
120785,loneliness
120787,Martin Scorsese
120789,Robert De Niro
120791,classic
120793,imdb top 250
120795,Morgan Freeman
120801,Stephen King
120803,thought-provoking
120805,gothic
120807,great soundtrack
120809,rock and roll
120811,vengeance
120813,animation
120815,Childhood
120817,Disney
120819,lions
120821,Oscar (Best Music - Original Song)
120823,CGI
120825,Jeff Goldblum
120827,gender disguise
120829,Robin Williams
120831,Whoopi Goldberg
120833,apocalypse
120835,arnold
120837,Arnold Schwarzenegger
120839,artificial intelligence
120843,assassin
120845,Child Actors
120851,Oscar (Best Effects - Visual Effects)
120853,sci-fi
120855,stylized
120857,CRIME GONE AWRY
120859,funny
120861,Minnesota
120863,Steve Buscemi
120865,Audrey Hepburn
120867,classic
120869,racist humor
120871,Alfred Hitchcock
120873,James Stewart
120875,suspense
120877,over-the-top
120879,irreverent
120881,predictable
120883,stylized
120885,cheesy
120887,Dancing
120889,nonlinear
120891,organized crime
120895,stylized
120897,children
120901,sci-fi
120903,Steven Spielberg
120905,based on a book
120907,Cult classic
120909,imdb top 250
120913,quirky
120919,sword fight
120921,witty
120928,Alien
120930,aliens
120932,atmospheric
120934,horror
120936,monster
120938,sci-fi
120940,tense
120942,atmospheric
120944,stylized
120946,futuristic
120948,Oscar (Best Effects - Visual Effects)
120952,sci-fi
121003,space
121005,tense
121009,Akira Kurosawa
121011,samurai
121017,Alfred Hitchcock
121019,creepy
121021,great cinematography
121023,suspenseful
121025,tense
121027,Cat Stevens
121029,dark comedy
121031,humorous
121033,1950s
121035,1960s
121039,childhood
121047,good acting
121053,poignant
121055,dark comedy
121057,Winona Ryder
121059,friendship
121061,great acting
121063,imdb top 250
121097,Paul Newman
121099,western
121101,Johnny Depp
121103,Quirky
121111,whimsical
121113,wrong
121115,Sean Connery
121117,submarine
121119,dystopia
121122,powerful ending
121126,sci-fi
121129,China
121133,Disney
121135,great soundtrack
121137,strong female lead
121139,80's
121141,action
121143,Buddy movie
121145,Los Angeles
121148,suffering protagonist
121150,Verbal Byplay
121152,Akira Kurosawa
121155,epic
121159,imdb top 250
121161,toshiro mifune
121167,gritty
121169,Oscar (Best Cinematography)
121171,Tom Hanks
121173,hate watch
121184,cult film
121190,Tim Burton
121192,Bill Murray
121194,clever
121196,off-beat comedy
121202,Wes Anderson
121205,classic
121211,Feel Good
121221,martial arts
121225,mentor
121227,Pat Morita
121231,Underdog
121233,cult film
121235,hilarious
121237,off-beat comedy
121239,workplace
121241,boring lead
121243,celebrity
121247,see also:The Truman Show
121249,black comedy
121253,Matthew Broderick
121255,awesome soundtrack
121259,bad script
121271,bisexual
121275,campy
121279,cult film
121288,queer
121290,Quirky
121294,shadow cast
121296,Tim Curry
121298,transgender
121300,Disney
121302,Phil Collins
121304,atmospheric
